ticker,signal,date,rsi,fwd_5d,fwd_10d,fwd_22d,hit_5d,hit_10d,hit_22d
006400.KS,RSI 70 돌파(과매수),2025-11-13,70.6,-9.72,-9.42,-9.42,True,True,True
006400.KS,RSI 70 돌파(과매수),2026-01-22,77.7,0.91,0.26,16.78,False,False,False
006400.KS,RSI 70 돌파(과매수),2026-02-26,70.5,-8.57,-13.59,-9.13,True,True,True
006400.KS,RSI 70 돌파(과매수),2026-04-17,73.9,24.95,37.43,20.08,False,False,False
006400.KS,RSI 80 돌파(극단 과매수),2022-11-01,80.7,-3.95,-5.53,-4.47,True,True,True
006400.KS,RSI 80 돌파(극단 과매수),2025-10-17,82.0,14.68,26.03,18.0,False,False,False
006400.KS,RSI 80 돌파(극단 과매수),2025-10-24,85.2,9.9,4.44,-2.9,False,False,True
006400.KS,RSI 80 돌파(극단 과매수),2025-10-28,83.2,8.17,3.21,-2.88,False,False,True
006400.KS,RSI 80 돌파(극단 과매수),2025-11-03,80.4,-3.67,-3.06,-6.73,True,True,True
006400.KS,RSI 80 돌파(극단 과매수),2026-04-21,86.6,5.43,7.6,-0.47,False,False,True
006400.KS,RSI 80 돌파(극단 과매수),2026-04-28,80.8,2.06,-6.47,-11.47,False,True,True
006400.KS,RSI 30 이탈(과매도),2021-10-06,28.4,3.9,8.56,11.71,True,True,True
006400.KS,RSI 30 이탈(과매도),2021-11-30,28.8,0.44,-1.16,-4.65,True,False,False
006400.KS,RSI 30 이탈(과매도),2021-12-02,29.7,3.36,-0.29,-5.26,True,False,False
006400.KS,RSI 30 이탈(과매도),2021-12-20,29.5,-1.53,-0.77,4.74,False,False,True
006400.KS,RSI 30 이탈(과매도),2022-02-07,29.8,-7.39,-2.29,-12.5,False,False,False
006400.KS,RSI 30 이탈(과매도),2022-02-11,26.2,1.46,-1.46,-10.24,True,False,False
006400.KS,RSI 30 이탈(과매도),2022-02-24,27.1,6.78,-4.84,8.72,True,False,True
006400.KS,RSI 30 이탈(과매도),2022-03-08,29.2,-1.21,4.63,20.93,False,True,True
006400.KS,RSI 30 이탈(과매도),2022-12-28,30.0,-3.32,4.31,19.4,False,True,True
006400.KS,RSI 30 이탈(과매도),2023-01-05,29.1,7.89,4.63,24.87,True,True,True
006400.KS,RSI 30 이탈(과매도),2023-06-28,27.4,7.76,4.87,0.91,True,True,True
006400.KS,RSI 30 이탈(과매도),2023-08-07,28.3,-1.13,-3.08,-3.57,False,False,False
006400.KS,RSI 30 이탈(과매도),2023-09-25,28.3,-7.68,-1.34,-18.33,False,False,False
006400.KS,RSI 30 이탈(과매도),2023-10-25,28.5,-4.49,1.01,3.93,False,True,True
006400.KS,RSI 30 이탈(과매도),2024-01-16,29.6,-9.24,-5.19,-0.13,False,False,False
006400.KS,RSI 30 이탈(과매도),2024-07-31,30.0,-1.1,1.25,15.49,False,True,True
006400.KS,RSI 30 이탈(과매도),2024-11-08,29.4,-13.36,-5.45,-11.25,False,False,False
006400.KS,RSI 30 이탈(과매도),2025-04-09,29.9,5.02,12.97,2.65,True,True,True
0072R0.KS,RSI 70 돌파(과매수),2025-07-22,71.0,-1.57,-0.1,-1.03,True,True,True
0072R0.KS,RSI 70 돌파(과매수),2025-08-08,70.1,-2.42,-1.99,7.75,True,True,False
0072R0.KS,RSI 70 돌파(과매수),2025-09-01,74.6,2.99,5.78,22.1,False,False,False
0072R0.KS,RSI 70 돌파(과매수),2025-12-23,74.2,-3.18,-2.49,13.35,True,True,False
0072R0.KS,RSI 70 돌파(과매수),2026-01-20,72.3,8.53,4.91,6.83,False,False,False
0072R0.KS,RSI 80 돌파(극단 과매수),2025-09-08,80.8,2.72,5.76,40.84,False,False,False
0072R0.KS,RSI 80 돌파(극단 과매수),2025-09-15,80.6,2.96,11.65,18.78,False,False,False
0072R0.KS,RSI 80 돌파(극단 과매수),2025-09-23,81.4,10.87,24.87,4.29,False,False,False
0072R0.KS,RSI 80 돌파(극단 과매수),2025-10-10,81.1,10.42,-2.72,-0.48,False,True,True
0072R0.KS,RSI 80 돌파(극단 과매수),2026-01-26,80.0,-7.08,-0.16,4.73,True,True,False
0072R0.KS,RSI 30 이탈(과매도),2026-03-23,26.3,5.44,7.77,7.84,True,True,True
0072R0.KS,RSI 30 이탈(과매도),2026-06-11,26.6,,,,False,False,False
015760.KS,RSI 70 돌파(과매수),2022-11-30,71.0,-4.35,0.48,-6.52,True,False,True
015760.KS,RSI 70 돌파(과매수),2023-06-30,70.2,-5.39,-0.73,-5.15,True,True,True
015760.KS,RSI 70 돌파(과매수),2023-12-07,72.4,-1.88,-4.78,-5.14,True,True,True
015760.KS,RSI 70 돌파(과매수),2024-02-19,75.7,7.11,5.39,-1.51,False,False,True
015760.KS,RSI 70 돌파(과매수),2024-03-06,70.6,-2.64,-9.53,-12.37,True,True,True
015760.KS,RSI 70 돌파(과매수),2024-08-26,75.4,-3.17,-1.58,-7.01,True,True,True
015760.KS,RSI 70 돌파(과매수),2024-10-24,73.5,0.22,-1.08,3.04,False,True,False
015760.KS,RSI 70 돌파(과매수),2024-10-29,71.3,0.0,-6.72,5.21,False,True,False
015760.KS,RSI 70 돌파(과매수),2024-10-31,70.7,-1.3,0.0,4.33,True,False,False
015760.KS,RSI 70 돌파(과매수),2024-11-04,70.2,-3.68,2.16,-6.06,True,False,True
015760.KS,RSI 70 돌파(과매수),2025-02-25,77.4,-3.92,-3.05,-3.7,True,True,True
015760.KS,RSI 70 돌파(과매수),2025-04-15,73.8,4.97,6.42,20.5,False,False,False
015760.KS,RSI 70 돌파(과매수),2025-05-16,75.0,9.64,8.39,1.07,False,False,False
015760.KS,RSI 70 돌파(과매수),2025-06-25,76.0,-5.02,-0.79,1.59,True,True,False
015760.KS,RSI 70 돌파(과매수),2025-10-17,74.7,1.41,-0.35,15.93,False,True,False
015760.KS,RSI 70 돌파(과매수),2025-10-29,72.6,-4.4,4.73,15.38,True,False,False
015760.KS,RSI 70 돌파(과매수),2026-01-13,72.1,17.41,8.62,7.9,False,False,False
015760.KS,RSI 70 돌파(과매수),2026-01-20,80.6,-7.49,-9.02,-3.98,True,True,True
015760.KS,RSI 80 돌파(극단 과매수),2025-02-26,80.8,-4.68,-4.89,-7.87,True,True,True
015760.KS,RSI 80 돌파(극단 과매수),2025-04-22,80.1,1.38,6.31,20.71,False,False,False
015760.KS,RSI 80 돌파(극단 과매수),2025-05-07,82.5,-1.88,10.15,3.2,True,False,False
015760.KS,RSI 80 돌파(극단 과매수),2025-05-09,81.1,3.9,13.91,5.57,False,False,False
015760.KS,RSI 80 돌파(극단 과매수),2025-05-22,81.3,-0.51,2.86,27.44,True,False,False
015760.KS,RSI 80 돌파(극단 과매수),2026-01-20,80.6,-7.49,-9.02,-3.98,True,True,True
015760.KS,RSI 30 이탈(과매도),2021-07-08,29.4,2.24,2.65,3.06,True,True,True
015760.KS,RSI 30 이탈(과매도),2021-08-19,28.1,0.85,0.85,2.33,True,True,True
015760.KS,RSI 30 이탈(과매도),2021-09-09,29.7,4.75,1.73,-0.86,True,True,False
015760.KS,RSI 30 이탈(과매도),2021-10-12,27.2,3.15,3.15,2.47,True,True,True
015760.KS,RSI 30 이탈(과매도),2021-11-30,23.9,5.54,4.1,6.51,True,True,True
015760.KS,RSI 30 이탈(과매도),2022-08-24,27.1,2.95,-3.69,-0.98,True,False,False
015760.KS,RSI 30 이탈(과매도),2022-09-07,28.4,-3.57,0.77,-11.99,False,True,False
015760.KS,RSI 30 이탈(과매도),2022-09-15,30.0,4.91,1.81,-11.89,True,True,False
015760.KS,RSI 30 이탈(과매도),2022-10-13,27.1,-2.9,-0.87,12.46,False,False,True
015760.KS,RSI 30 이탈(과매도),2023-02-15,27.3,-0.38,-1.75,0.33,False,False,True
015760.KS,RSI 30 이탈(과매도),2023-03-02,29.3,-1.9,-3.51,-0.22,False,False,False
015760.KS,RSI 30 이탈(과매도),2023-03-08,28.8,-2.15,0.28,2.09,False,True,True
015760.KS,RSI 30 이탈(과매도),2023-08-18,28.9,-0.61,-0.67,0.67,False,False,True
015760.KS,RSI 30 이탈(과매도),2023-10-19,28.8,-3.19,-4.26,5.03,False,False,True
015760.KS,RSI 30 이탈(과매도),2026-03-04,28.1,5.27,9.66,-11.53,True,True,False
015760.KS,RSI 30 이탈(과매도),2026-05-15,27.9,2.45,-0.26,,True,False,False
015760.KS,RSI 30 이탈(과매도),2026-05-20,28.7,5.83,3.25,,True,True,False
035420.KS,RSI 70 돌파(과매수),2021-07-13,73.4,-0.45,2.49,-0.11,True,False,True
035420.KS,RSI 70 돌파(과매수),2023-01-27,71.0,0.0,8.75,-1.42,False,False,True
035420.KS,RSI 70 돌파(과매수),2023-02-06,70.4,3.48,1.62,-6.26,False,False,True
035420.KS,RSI 70 돌파(과매수),2023-07-31,72.6,3.3,-2.64,-5.51,False,True,True
035420.KS,RSI 70 돌파(과매수),2023-08-07,70.0,-5.76,-5.76,-7.68,True,True,True
035420.KS,RSI 70 돌파(과매수),2023-12-14,70.8,-2.91,2.39,-2.56,True,False,True
035420.KS,RSI 70 돌파(과매수),2024-11-18,70.2,1.26,6.66,11.37,False,False,False
035420.KS,RSI 70 돌파(과매수),2024-11-26,71.0,6.85,6.85,1.07,False,False,False
035420.KS,RSI 70 돌파(과매수),2024-12-11,73.7,-2.52,-8.3,-5.28,True,True,True
035420.KS,RSI 70 돌파(과매수),2025-02-05,73.7,-1.75,-3.06,-5.65,True,True,True
035420.KS,RSI 70 돌파(과매수),2025-06-16,70.6,38.42,25.3,19.33,False,False,False
035420.KS,RSI 70 돌파(과매수),2025-06-18,82.3,16.43,3.49,-0.62,False,False,True
035420.KS,RSI 70 돌파(과매수),2025-09-26,70.7,4.29,-0.39,4.09,False,True,False
035420.KS,RSI 70 돌파(과매수),2026-06-01,76.8,-5.34,,,True,False,False
035420.KS,RSI 80 돌파(극단 과매수),2025-06-18,82.3,16.43,3.49,-0.62,False,False,True
035420.KS,RSI 30 이탈(과매도),2021-10-05,27.0,3.1,9.99,10.8,True,True,True
035420.KS,RSI 30 이탈(과매도),2022-01-05,28.8,-2.68,-6.34,-7.89,False,False,False
035420.KS,RSI 30 이탈(과매도),2022-01-19,28.7,-3.16,-1.65,-4.36,False,False,False
035420.KS,RSI 30 이탈(과매도),2022-01-24,28.3,-2.44,0.91,-4.26,False,True,False
035420.KS,RSI 30 이탈(과매도),2022-02-24,28.7,7.6,8.76,12.07,True,True,True
035420.KS,RSI 30 이탈(과매도),2022-04-25,29.7,-2.6,-3.29,-6.41,False,False,False
035420.KS,RSI 30 이탈(과매도),2022-05-06,26.7,0.55,2.02,-0.74,True,True,False
035420.KS,RSI 30 이탈(과매도),2022-05-12,29.8,0.56,-1.48,-9.44,True,False,False
035420.KS,RSI 30 이탈(과매도),2022-06-15,27.1,-6.34,0.82,-5.52,False,True,False
035420.KS,RSI 30 이탈(과매도),2022-09-21,27.6,-5.87,-21.24,-21.94,False,False,False
035420.KS,RSI 30 이탈(과매도),2022-10-24,29.9,3.35,3.05,10.67,True,True,True
035420.KS,RSI 30 이탈(과매도),2022-10-26,28.4,9.09,12.85,15.99,True,True,True
035420.KS,RSI 30 이탈(과매도),2022-10-28,29.8,8.75,20.94,14.06,True,True,True
035420.KS,RSI 30 이탈(과매도),2023-06-27,29.8,1.73,6.43,14.03,True,True,True
035420.KS,RSI 30 이탈(과매도),2023-10-05,29.8,1.27,-4.86,5.86,True,False,True
035420.KS,RSI 30 이탈(과매도),2023-10-18,29.8,1.5,0.75,8.43,True,True,True
035420.KS,RSI 30 이탈(과매도),2024-01-31,30.0,2.0,2.24,-5.34,True,True,False
035420.KS,RSI 30 이탈(과매도),2024-03-18,29.0,2.12,5.54,-1.85,True,True,False
035420.KS,RSI 30 이탈(과매도),2024-05-30,27.2,2.93,-0.29,-6.16,True,False,False
035420.KS,RSI 30 이탈(과매도),2024-07-03,29.9,11.08,8.51,7.26,True,True,True
035420.KS,RSI 30 이탈(과매도),2025-03-31,29.4,0.42,-4.35,4.97,True,False,True
035420.KS,RSI 30 이탈(과매도),2025-04-08,27.2,2.39,7.85,4.79,True,True,True
035420.KS,RSI 30 이탈(과매도),2026-03-04,27.6,6.73,8.89,-5.05,True,True,False
035720.KS,RSI 70 돌파(과매수),2022-03-18,74.6,-3.23,-2.3,-12.35,True,True,True
035720.KS,RSI 70 돌파(과매수),2023-01-16,71.7,-2.95,-3.57,-1.86,True,True,True
035720.KS,RSI 70 돌파(과매수),2023-11-22,71.8,0.4,0.4,4.97,False,False,False
035720.KS,RSI 70 돌파(과매수),2023-11-28,71.5,-0.59,1.37,13.31,True,False,False
035720.KS,RSI 70 돌파(과매수),2023-12-11,70.2,3.45,0.58,17.27,False,False,False
035720.KS,RSI 70 돌파(과매수),2023-12-14,72.2,-2.76,6.63,4.6,True,False,False
035720.KS,RSI 70 돌파(과매수),2024-01-02,75.2,1.38,2.94,-8.98,False,False,True
035720.KS,RSI 70 돌파(과매수),2024-01-10,70.6,-2.87,-4.22,-7.6,True,True,True
035720.KS,RSI 70 돌파(과매수),2024-10-21,70.8,-4.95,-5.2,-9.9,True,True,True
035720.KS,RSI 70 돌파(과매수),2024-12-02,73.3,0.36,4.27,-7.12,False,False,True
035720.KS,RSI 70 돌파(과매수),2025-02-06,72.4,-11.26,-12.25,-2.5,True,True,True
035720.KS,RSI 70 돌파(과매수),2025-05-29,73.1,16.82,20.91,33.41,False,False,False
035720.KS,RSI 70 돌파(과매수),2025-06-09,78.0,3.5,31.52,17.7,False,False,False
035720.KS,RSI 70 돌파(과매수),2025-06-18,74.4,25.72,6.34,3.08,False,False,False
035720.KS,RSI 80 돌파(극단 과매수),2024-12-04,81.2,-4.29,-6.87,-19.74,True,True,True
035720.KS,RSI 80 돌파(극단 과매수),2025-06-20,83.9,-8.56,-12.31,-15.17,True,True,True
035720.KS,RSI 30 이탈(과매도),2021-09-09,27.1,-5.45,-8.56,-5.45,False,False,False
035720.KS,RSI 30 이탈(과매도),2021-10-01,28.9,-2.58,9.44,11.59,False,True,True
035720.KS,RSI 30 이탈(과매도),2022-01-05,24.7,-7.87,-14.31,-16.59,False,False,False
035720.KS,RSI 30 이탈(과매도),2022-04-25,28.5,-2.68,-4.79,-8.92,False,False,False
035720.KS,RSI 30 이탈(과매도),2022-04-27,27.6,0.68,-7.47,-3.85,True,False,False
035720.KS,RSI 30 이탈(과매도),2022-05-02,28.9,-2.18,-5.38,-6.19,False,False,False
035720.KS,RSI 30 이탈(과매도),2022-05-06,27.5,-2.37,-1.66,-4.98,False,False,False
035720.KS,RSI 30 이탈(과매도),2022-05-12,26.5,-0.37,0.99,-9.91,False,True,False
035720.KS,RSI 30 이탈(과매도),2022-05-19,29.9,1.37,6.59,-14.8,True,True,False
035720.KS,RSI 30 이탈(과매도),2022-06-15,26.5,-5.78,-2.61,-3.58,False,False,False
035720.KS,RSI 30 이탈(과매도),2022-07-01,29.6,6.69,4.16,6.69,True,True,True
035720.KS,RSI 30 이탈(과매도),2022-09-21,28.4,-11.09,-14.38,-23.75,False,False,False
035720.KS,RSI 30 이탈(과매도),2022-10-17,26.2,0.21,4.86,21.2,True,True,True
035720.KS,RSI 30 이탈(과매도),2022-10-20,28.1,2.09,4.92,17.91,True,True,True
035720.KS,RSI 30 이탈(과매도),2023-06-16,29.9,-7.28,-8.4,-3.36,False,False,False
035720.KS,RSI 30 이탈(과매도),2023-07-05,29.6,5.63,3.17,6.04,True,True,True
035720.KS,RSI 30 이탈(과매도),2023-09-22,28.3,-9.32,-4.11,-16.09,False,False,False
035720.KS,RSI 30 이탈(과매도),2023-10-19,29.3,-7.04,-4.81,18.02,False,False,True
035720.KS,RSI 30 이탈(과매도),2023-10-26,28.3,2.39,21.12,32.4,True,True,True
035720.KS,RSI 30 이탈(과매도),2023-10-31,29.9,15.74,22.62,33.6,True,True,True
035720.KS,RSI 30 이탈(과매도),2024-04-05,29.2,-2.05,0.51,-1.95,False,True,False
035720.KS,RSI 30 이탈(과매도),2024-04-11,28.9,2.19,-1.35,-2.6,True,False,False
035720.KS,RSI 30 이탈(과매도),2024-05-24,27.5,-2.59,-3.04,-6.41,False,False,False
035720.KS,RSI 30 이탈(과매도),2024-05-31,29.2,-0.46,-2.08,-7.39,False,False,False
035720.KS,RSI 30 이탈(과매도),2024-08-05,28.5,2.2,0.55,-5.1,True,True,False
035720.KS,RSI 30 이탈(과매도),2024-09-04,29.8,0.88,3.95,9.52,True,True,True
035720.KS,RSI 30 이탈(과매도),2026-03-04,28.2,8.33,9.61,-3.8,True,True,False
051910.KS,RSI 70 돌파(과매수),2021-07-05,71.4,-2.41,-5.75,-1.61,True,True,True
051910.KS,RSI 70 돌파(과매수),2022-08-05,72.4,3.58,-0.47,-2.96,False,True,True
051910.KS,RSI 70 돌파(과매수),2022-08-12,70.4,-3.91,-9.17,-4.51,True,True,True
051910.KS,RSI 70 돌파(과매수),2022-11-01,70.9,-0.58,2.16,3.88,True,False,False
051910.KS,RSI 70 돌파(과매수),2023-04-11,71.9,2.36,-7.94,-14.27,False,True,True
051910.KS,RSI 70 돌파(과매수),2023-04-18,70.1,-10.06,-12.0,-15.15,True,True,True
051910.KS,RSI 70 돌파(과매수),2024-02-19,70.4,-6.99,-10.93,-13.58,True,True,True
051910.KS,RSI 70 돌파(과매수),2024-09-26,70.1,0.28,-4.47,-12.43,False,True,True
051910.KS,RSI 70 돌파(과매수),2025-07-02,71.0,8.33,9.79,20.83,False,False,False
051910.KS,RSI 70 돌파(과매수),2025-07-09,71.8,1.35,11.92,6.35,False,False,False
051910.KS,RSI 70 돌파(과매수),2025-07-21,74.5,9.06,0.87,2.09,False,False,False
051910.KS,RSI 70 돌파(과매수),2025-10-17,74.1,18.29,17.26,14.45,False,False,False
051910.KS,RSI 70 돌파(과매수),2025-11-04,70.5,1.14,-1.77,-4.81,False,True,True
051910.KS,RSI 70 돌파(과매수),2025-11-13,71.9,-7.39,-5.72,-12.04,True,True,True
051910.KS,RSI 70 돌파(과매수),2026-02-27,73.3,-28.14,-30.06,-24.43,True,True,True
051910.KS,RSI 70 돌파(과매수),2026-05-04,71.5,-9.44,-18.3,-25.17,True,True,True
051910.KS,RSI 70 돌파(과매수),2026-05-08,70.2,-12.92,-18.28,-26.31,True,True,True
051910.KS,RSI 80 돌파(극단 과매수),2025-07-25,80.1,-5.54,-9.93,-6.68,True,True,True
051910.KS,RSI 80 돌파(극단 과매수),2025-10-22,83.1,6.65,-1.53,-6.14,False,True,True
051910.KS,RSI 30 이탈(과매도),2021-08-31,29.5,0.0,-3.17,-1.98,False,False,False
051910.KS,RSI 30 이탈(과매도),2021-09-17,29.0,9.42,5.14,18.4,True,True,True
051910.KS,RSI 30 이탈(과매도),2021-12-21,28.7,-1.56,9.56,6.54,False,True,True
051910.KS,RSI 30 이탈(과매도),2022-03-07,27.1,-11.09,-4.28,0.78,False,False,True
051910.KS,RSI 30 이탈(과매도),2022-09-28,27.6,6.78,4.95,27.29,True,True,True
051910.KS,RSI 30 이탈(과매도),2023-08-16,28.9,-3.77,-1.37,-1.88,False,False,False
051910.KS,RSI 30 이탈(과매도),2023-09-25,28.8,-1.87,0.79,-15.32,False,True,False
051910.KS,RSI 30 이탈(과매도),2023-10-25,30.0,-5.9,4.37,12.23,False,True,True
051910.KS,RSI 30 이탈(과매도),2023-11-01,29.8,10.9,11.37,12.88,True,True,True
051910.KS,RSI 30 이탈(과매도),2024-01-15,29.7,-11.74,-3.08,14.94,False,False,True
051910.KS,RSI 30 이탈(과매도),2024-04-05,29.4,-1.38,-5.5,-0.75,False,False,False
051910.KS,RSI 30 이탈(과매도),2024-04-16,27.6,-2.62,5.37,0.65,False,True,True
051910.KS,RSI 30 이탈(과매도),2024-04-23,29.7,8.2,6.59,5.11,True,True,True
051910.KS,RSI 30 이탈(과매도),2024-05-30,28.6,8.99,3.0,0.71,True,True,True
051910.KS,RSI 30 이탈(과매도),2024-07-22,28.0,-3.75,-14.84,-1.25,False,False,False
051910.KS,RSI 30 이탈(과매도),2024-08-05,20.8,6.42,6.97,17.98,True,True,True
051910.KS,RSI 30 이탈(과매도),2024-08-08,29.1,5.79,13.92,10.85,True,True,True
051910.KS,RSI 30 이탈(과매도),2024-11-15,27.8,7.19,2.16,-7.55,True,True,False
051910.KS,RSI 30 이탈(과매도),2024-12-05,29.5,0.94,-2.64,-6.04,True,False,False
051910.KS,RSI 30 이탈(과매도),2024-12-09,24.3,8.72,3.85,-2.23,True,True,False
051910.KS,RSI 30 이탈(과매도),2025-02-04,27.7,3.99,12.21,17.61,True,True,True
051910.KS,RSI 30 이탈(과매도),2025-05-22,29.8,6.75,7.93,13.82,True,True,True
055550.KS,RSI 70 돌파(과매수),2022-01-11,71.4,-0.26,-3.33,3.72,True,True,False
055550.KS,RSI 70 돌파(과매수),2022-02-11,72.3,0.36,-5.23,-7.79,False,True,True
055550.KS,RSI 70 돌파(과매수),2022-03-29,70.7,-1.22,0.12,3.79,True,False,False
055550.KS,RSI 70 돌파(과매수),2023-01-06,70.5,1.11,6.65,2.34,False,False,False
055550.KS,RSI 70 돌파(과매수),2023-01-10,70.5,5.87,9.78,-0.24,False,False,True
055550.KS,RSI 70 돌파(과매수),2023-01-16,75.6,0.57,-3.08,-12.44,False,True,True
055550.KS,RSI 70 돌파(과매수),2023-01-25,71.5,-3.63,-5.68,-12.03,True,True,True
055550.KS,RSI 70 돌파(과매수),2023-09-15,75.4,-1.45,-8.44,-6.57,True,True,True
055550.KS,RSI 70 돌파(과매수),2023-12-15,71.9,-0.26,-2.57,-5.4,True,True,True
055550.KS,RSI 70 돌파(과매수),2023-12-20,71.4,1.9,-6.22,1.65,False,True,False
055550.KS,RSI 70 돌파(과매수),2023-12-28,71.4,-7.97,-7.35,1.74,True,True,False
055550.KS,RSI 70 돌파(과매수),2024-02-01,72.6,3.88,6.0,8.14,False,False,False
055550.KS,RSI 70 돌파(과매수),2024-03-14,77.9,-1.17,-7.28,-19.36,True,True,True
055550.KS,RSI 70 돌파(과매수),2024-07-03,71.2,-0.2,5.28,11.74,True,False,False
055550.KS,RSI 70 돌파(과매수),2024-07-18,70.4,0.37,11.79,7.55,False,False,False
055550.KS,RSI 70 돌파(과매수),2024-07-26,75.0,-1.55,-6.9,-0.69,True,True,True
055550.KS,RSI 70 돌파(과매수),2024-08-26,70.3,-8.31,-8.63,-8.74,True,True,True
055550.KS,RSI 70 돌파(과매수),2025-05-20,76.5,5.02,11.34,11.71,False,False,False
055550.KS,RSI 70 돌파(과매수),2025-06-04,76.7,-2.17,-0.83,10.18,True,True,False
055550.KS,RSI 70 돌파(과매수),2025-07-03,70.4,9.73,9.73,4.32,False,False,False
055550.KS,RSI 70 돌파(과매수),2025-07-07,73.5,8.79,4.55,4.96,False,False,False
055550.KS,RSI 70 돌파(과매수),2025-11-06,71.9,1.89,-3.16,-1.52,False,True,True
055550.KS,RSI 70 돌파(과매수),2025-11-12,70.5,-5.77,-2.95,-4.55,True,True,True
055550.KS,RSI 70 돌파(과매수),2026-02-06,73.1,9.51,7.22,-3.01,False,False,True
055550.KS,RSI 70 돌파(과매수),2026-06-05,70.3,-7.35,,,True,False,False
055550.KS,RSI 80 돌파(극단 과매수),2025-05-23,80.4,5.44,10.53,8.35,False,False,False
055550.KS,RSI 80 돌파(극단 과매수),2025-07-08,80.9,-0.42,-4.08,-1.86,True,True,True
055550.KS,RSI 80 돌파(극단 과매수),2026-02-12,83.4,-3.99,-15.5,-6.84,True,True,True
055550.KS,RSI 30 이탈(과매도),2021-07-09,28.5,1.44,0.39,1.83,True,True,True
055550.KS,RSI 30 이탈(과매도),2021-11-30,24.4,7.94,7.36,10.25,True,True,True
055550.KS,RSI 30 이탈(과매도),2022-03-08,28.2,4.12,9.07,11.66,True,True,True
055550.KS,RSI 30 이탈(과매도),2022-06-23,26.5,-0.84,-6.19,-3.65,False,False,False
055550.KS,RSI 30 이탈(과매도),2022-07-06,28.6,-2.4,0.28,1.13,False,True,True
055550.KS,RSI 30 이탈(과매도),2022-07-14,28.2,5.44,5.0,5.15,True,True,True
055550.KS,RSI 30 이탈(과매도),2023-03-10,28.7,-3.49,-3.49,-1.79,False,False,False
055550.KS,RSI 30 이탈(과매도),2023-03-14,27.2,-0.43,2.42,0.89,False,True,True
055550.KS,RSI 30 이탈(과매도),2023-03-16,26.7,3.77,3.39,4.56,True,True,True
055550.KS,RSI 30 이탈(과매도),2025-03-05,30.0,1.12,5.82,5.38,True,True,True
066570.KS,RSI 70 돌파(과매수),2021-07-06,71.5,-3.82,-4.41,-7.06,True,True,True
066570.KS,RSI 70 돌파(과매수),2022-11-14,70.9,-5.75,-2.51,-5.96,True,True,True
066570.KS,RSI 70 돌파(과매수),2023-01-31,74.2,1.5,13.19,10.69,False,False,False
066570.KS,RSI 70 돌파(과매수),2023-02-02,72.9,7.04,12.98,13.38,False,False,False
066570.KS,RSI 70 돌파(과매수),2023-02-23,71.1,-3.4,0.87,-2.53,True,False,True
066570.KS,RSI 70 돌파(과매수),2023-03-08,70.4,-0.09,-2.81,-2.72,True,True,True
066570.KS,RSI 70 돌파(과매수),2023-05-30,74.0,0.64,-0.16,1.44,False,True,False
066570.KS,RSI 70 돌파(과매수),2023-06-05,73.5,-2.2,-2.75,-1.49,True,True,True
066570.KS,RSI 70 돌파(과매수),2023-06-08,70.4,-2.45,-1.03,-6.63,True,True,True
066570.KS,RSI 70 돌파(과매수),2024-05-28,76.3,-7.5,-7.96,1.92,True,True,False
066570.KS,RSI 70 돌파(과매수),2024-06-26,70.4,-3.34,-0.54,-3.43,True,True,True
066570.KS,RSI 70 돌파(과매수),2024-09-24,73.3,-9.25,-13.22,-19.47,True,True,True
066570.KS,RSI 70 돌파(과매수),2025-09-18,75.4,-7.06,-3.78,8.53,True,True,False
